Type, Id paq, time stamp segundos, micro, long paq 
R, 303, 1615886985 , 368221, 4 
S, 303, 1615886986, 98664, 8
R, 304, 1615886986 , 117790, 4 
S, 304, 1615886986, 849036, 8
R, 305, 1615886986 , 910542, 4 
S, 305, 1615886987, 599408, 8
R, 306, 1615886987 , 620112, 4 
S, 306, 1615886988, 349874, 8
R, 307, 1615886988 , 369156, 4 
S, 307, 1615886989, 100249, 8
R, 308, 1615886989 , 161983, 4 
S, 308, 1615886989, 850619, 8
S, 309, 1615886990, 601021, 8
R, 310, 1615886990 , 620496, 4 
S, 310, 1615886991, 351401, 8
R, 311, 1615886991 , 414630, 4 
S, 311, 1615886992, 101802, 8
R, 312, 1615886992 , 121617, 4 
S, 312, 1615886992, 852263, 8
R, 313, 1615886992 , 876962, 4 
S, 313, 1615886993, 602678, 8
R, 314, 1615886993 , 666030, 4 
S, 314, 1615886994, 353044, 8
R, 315, 1615886994 , 372371, 4 
S, 315, 1615886995, 103454, 8
R, 316, 1615886995 , 123176, 4 
S, 316, 1615886995, 853879, 8
R, 317, 1615886995 , 914136, 4 
S, 317, 1615886996, 604251, 8
R, 318, 1615886996 , 624302, 4 
S, 318, 1615886997, 354638, 8
R, 319, 1615886997 , 373917, 4 
S, 319, 1615886998, 105060, 8
R, 320, 1615886998 , 165929, 4 
S, 320, 1615886998, 855449, 8
R, 321, 1615886998 , 876195, 4 
S, 321, 1615886999, 605859, 8
R, 322, 1615886999 , 625750, 4 
S, 322, 1615887000, 356219, 8
S, 323, 1615887001, 106588, 8
R, 324, 1615887001 , 126804, 4 
S, 324, 1615887001, 857088, 8
R, 325, 1615887001 , 878268, 4 
S, 325, 1615887002, 607480, 8
R, 326, 1615887002 , 670416, 4 
S, 326, 1615887003, 357913, 8
R, 327, 1615887003 , 378810, 4 
S, 327, 1615887004, 108370, 8
R, 328, 1615887004 , 128990, 4 
S, 328, 1615887004, 858746, 8
S, 329, 1615887005, 609098, 8
R, 330, 1615887005 , 629463, 4 
S, 330, 1615887006, 359477, 8
R, 331, 1615887006 , 379040, 4 
S, 331, 1615887007, 109852, 8
R, 332, 1615887007 , 169964, 4 
S, 332, 1615887007, 860267, 8
R, 333, 1615887007 , 880757, 4 
S, 333, 1615887008, 610720, 8
R, 334, 1615887008 , 631052, 4 
S, 334, 1615887009, 361097, 8
R, 335, 1615887009 , 425789, 4 
S, 335, 1615887010, 111507, 8
S, 336, 1615887010, 861919, 8
R, 337, 1615887010 , 882824, 4 
S, 337, 1615887011, 612316, 8
R, 338, 1615887011 , 674388, 4 
S, 338, 1615887012, 362686, 8
R, 339, 1615887012 , 384523, 4 
S, 339, 1615887013, 113151, 8
R, 340, 1615887013 , 133422, 4 
S, 340, 1615887013, 863569, 8
R, 341, 1615887013 , 926326, 4 
S, 341, 1615887014, 613995, 8
R, 342, 1615887014 , 633974, 4 
S, 342, 1615887015, 364403, 8
R, 343, 1615887015 , 384220, 4 
S, 343, 1615887016, 114764, 8
R, 344, 1615887016 , 173732, 4 
S, 344, 1615887016, 865137, 8
R, 345, 1615887016 , 885195, 4 
S, 345, 1615887017, 615542, 8
R, 346, 1615887017 , 637921, 4 
S, 346, 1615887018, 365980, 8
R, 347, 1615887018 , 425661, 4 
S, 347, 1615887019, 116371, 8
R, 348, 1615887019 , 135799, 4 
S, 348, 1615887019, 866788, 8
R, 349, 1615887019 , 886662, 4 
S, 349, 1615887020, 617151, 8
R, 350, 1615887020 , 677711, 4 
S, 350, 1615887021, 367548, 8
R, 351, 1615887021 , 388552, 4 
S, 351, 1615887022, 117959, 8
R, 352, 1615887022 , 139375, 4 
S, 352, 1615887022, 868372, 8
R, 353, 1615887022 , 930254, 4 
S, 353, 1615887023, 618786, 8
R, 354, 1615887023 , 638667, 4 
S, 354, 1615887024, 369199, 8
R, 355, 1615887024 , 390168, 4 
